title,urls
,https://www.goodreads.com/book/show/4900.Heart_of_Darkness
,https://www.goodreads.com/book/show/7896527-throne-of-glass
,https://www.goodreads.com/book/show/5996153-blood-promise
,https://www.goodreads.com/book/show/40940121-bridge-to-terabithia
,https://www.goodreads.com/book/show/2547.The_Prophet
,https://www.goodreads.com/book/show/853510.Murder_on_the_Orient_Express
,https://www.goodreads.com/book/show/1078.The_Good_Earth
,https://www.goodreads.com/book/show/29044.The_Secret_History
,https://www.goodreads.com/book/show/1852.The_Call_of_the_Wild
,https://www.goodreads.com/book/show/7763.The_Joy_Luck_Club
,https://www.goodreads.com/book/show/13023.Alice_in_Wonderland
,https://www.goodreads.com/book/show/23807.The_Silence_of_the_Lambs
,https://www.goodreads.com/book/show/378.The_Phantom_Tollbooth
,https://www.goodreads.com/book/show/191139.Oh_the_Places_You_ll_Go_
,https://www.goodreads.com/book/show/58913358-a-story-of-yesterday
,https://www.goodreads.com/book/show/40605251-the-mists-of-avalon
,https://www.goodreads.com/book/show/2175.Madame_Bovary
,https://www.goodreads.com/book/show/27712.The_Neverending_Story
,https://www.goodreads.com/book/show/9361589-the-night-circus
,https://www.goodreads.com/book/show/10507293-the-selection
Oliver Twist,https://www.goodreads.com/book/show/18254.Oliver_Twist
Jonathan Livingston Seagull,https://www.goodreads.com/book/show/71728.Jonathan_Livingston_Seagull
The Boy in the Striped Pajamas,https://www.goodreads.com/book/show/39999.The_Boy_in_the_Striped_Pajamas
Beloved,https://www.goodreads.com/book/show/6149.Beloved
The Canterbury Tales,https://www.goodreads.com/book/show/2696.The_Canterbury_Tales
The Velveteen Rabbit,https://www.goodreads.com/book/show/144974.The_Velveteen_Rabbit
The Trial,https://www.goodreads.com/book/show/17690.The_Trial
Man's Search for Meaning,https://www.goodreads.com/book/show/4069.Man_s_Search_for_Meaning
The Crucible: A Play in Four Acts,https://www.goodreads.com/book/show/17250.The_Crucible
The Screwtape Letters,https://www.goodreads.com/book/show/8130077-the-screwtape-letters
The Shack,https://www.goodreads.com/book/show/40874325-the-shack
"Mockingjay (The Hunger Games, #3)",https://www.goodreads.com/book/show/7260188-mockingjay
Roots: The Saga of an American Family,https://www.goodreads.com/book/show/546018.Roots
The Complete Sherlock Holmes,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes
Blood River: A Journey to Africa's Broken Heart,https://www.goodreads.com/book/show/2184798.Blood_River
Invisible Man,https://www.goodreads.com/book/show/16981.Invisible_Man
Candide,https://www.goodreads.com/book/show/19380.Candide
The Time Machine,https://www.goodreads.com/book/show/2493.The_Time_Machine
Sophie's World,https://www.goodreads.com/book/show/10959.Sophie_s_World
East of Eden,https://www.goodreads.com/book/show/4406.East_of_Eden
Love You Forever,https://www.goodreads.com/book/show/310259.Love_You_Forever
Gulliver's Travels,https://www.goodreads.com/book/show/7733.Gulliver_s_Travels
The Tell-Tale Heart and Other Writings,https://www.goodreads.com/book/show/391729.The_Tell_Tale_Heart_and_Other_Writings
Dr. Jekyll and Mr. Hyde,https://www.goodreads.com/book/show/51496.Dr_Jekyll_and_Mr_Hyde
Robinson Crusoe,https://www.goodreads.com/book/show/2932.Robinson_Crusoe
"Ignite Me (Shatter Me, #3)",https://www.goodreads.com/book/show/13188676-ignite-me
The Origin of Species,https://www.goodreads.com/book/show/22463.The_Origin_of_Species
The Prince,https://www.goodreads.com/book/show/28862.The_Prince
The Tales of Beedle the Bard,https://www.goodreads.com/book/show/3950967-the-tales-of-beedle-the-bard
Persuasion,https://www.goodreads.com/book/show/2156.Persuasion
"Betrayed (House of Night, #2)",https://www.goodreads.com/book/show/676924.Betrayed
The Complete Poems of Emily Dickinson,https://www.goodreads.com/book/show/112204.The_Complete_Poems_of_Emily_Dickinson
Emma,https://www.goodreads.com/book/show/6969.Emma
انتحار فاشل,https://www.goodreads.com/book/show/30528535
العصبي,https://www.goodreads.com/book/show/30528544
"The Two Towers (The Lord of the Rings, #2)",https://www.goodreads.com/book/show/222910.The_Two_Towers
"Acheron (Dark-Hunter, #14)",https://www.goodreads.com/book/show/2299110.Acheron
The Art of War,https://www.goodreads.com/book/show/10534.The_Art_of_War
"The Knife of Never Letting Go (Chaos Walking, #1)",https://www.goodreads.com/book/show/20758104-the-knife-of-never-letting-go
The Glass Castle,https://www.goodreads.com/book/show/7445.The_Glass_Castle
Miracle,https://www.goodreads.com/book/show/123175195-miracle
